gas_name,gas_year,gas_month,gas_average
Sulfur Hexafluoride ,2010,6,7.23
Sulfur Hexafluoride ,2010,7,7.25
Sulfur Hexafluoride ,2010,8,7.27
Sulfur Hexafluoride ,2010,9,7.28
Sulfur Hexafluoride ,2010,10,7.28
Sulfur Hexafluoride ,2010,11,7.32
Sulfur Hexafluoride ,2010,12,7.37
Sulfur Hexafluoride ,2011,1,7.41
Sulfur Hexafluoride ,2011,2,7.41
Sulfur Hexafluoride ,2011,3,7.42
Sulfur Hexafluoride ,2011,4,7.44
Sulfur Hexafluoride ,2011,5,7.47
Sulfur Hexafluoride ,2011,6,7.51
Sulfur Hexafluoride ,2011,7,7.52
Sulfur Hexafluoride ,2011,8,7.51
Sulfur Hexafluoride ,2011,9,7.51
Sulfur Hexafluoride ,2011,10,7.56
Sulfur Hexafluoride ,2011,11,7.61
Sulfur Hexafluoride ,2011,12,7.64
Sulfur Hexafluoride ,2012,1,7.66
Sulfur Hexafluoride ,2012,2,7.68
Sulfur Hexafluoride ,2012,3,7.7
Sulfur Hexafluoride ,2012,4,7.74
Sulfur Hexafluoride ,2012,5,7.78
Sulfur Hexafluoride ,2012,6,7.81
Sulfur Hexafluoride ,2012,7,7.82
Sulfur Hexafluoride ,2012,8,7.82
Sulfur Hexafluoride ,2012,9,7.84
Sulfur Hexafluoride ,2012,10,7.87
Sulfur Hexafluoride ,2012,11,7.93
Sulfur Hexafluoride ,2012,12,7.97
Sulfur Hexafluoride ,2013,1,8
Sulfur Hexafluoride ,2013,2,8.02
Sulfur Hexafluoride ,2013,3,8.03
Sulfur Hexafluoride ,2013,4,8.05
Sulfur Hexafluoride ,2013,5,8.11
Sulfur Hexafluoride ,2013,6,8.16
Sulfur Hexafluoride ,2013,7,8.16
Sulfur Hexafluoride ,2013,8,8.16
Sulfur Hexafluoride ,2013,9,8.17
Sulfur Hexafluoride ,2013,10,8.2
Sulfur Hexafluoride ,2013,11,8.25
Sulfur Hexafluoride ,2013,12,8.29
Sulfur Hexafluoride ,2014,1,8.3
Sulfur Hexafluoride ,2014,2,8.33
Sulfur Hexafluoride ,2014,3,8.37
Sulfur Hexafluoride ,2014,4,8.4
Sulfur Hexafluoride ,2014,5,8.41
Sulfur Hexafluoride ,2014,6,8.43
Sulfur Hexafluoride ,2014,7,8.46
Sulfur Hexafluoride ,2014,8,8.49
Sulfur Hexafluoride ,2014,9,8.52
Sulfur Hexafluoride ,2014,10,8.57
Sulfur Hexafluoride ,2014,11,8.63
Sulfur Hexafluoride ,2014,12,8.66
Sulfur Hexafluoride ,2015,1,8.66
Sulfur Hexafluoride ,2015,2,8.67
Sulfur Hexafluoride ,2015,3,8.7
Sulfur Hexafluoride ,2015,4,8.73
Sulfur Hexafluoride ,2015,5,8.76
Sulfur Hexafluoride ,2015,6,8.8
Sulfur Hexafluoride ,2015,7,8.81
Sulfur Hexafluoride ,2015,8,8.82
Sulfur Hexafluoride ,2015,9,8.83
Sulfur Hexafluoride ,2015,10,8.87
Sulfur Hexafluoride ,2015,11,8.92
Sulfur Hexafluoride ,2015,12,8.96
Sulfur Hexafluoride ,2016,1,8.99
Sulfur Hexafluoride ,2016,2,9
Sulfur Hexafluoride ,2016,3,9.01
Sulfur Hexafluoride ,2016,4,9.04
Sulfur Hexafluoride ,2016,5,9.09
Sulfur Hexafluoride ,2016,6,9.13
Sulfur Hexafluoride ,2016,7,9.15
Sulfur Hexafluoride ,2016,8,9.15
Sulfur Hexafluoride ,2016,9,9.17
Sulfur Hexafluoride ,2016,10,9.21
Sulfur Hexafluoride ,2016,11,9.26
Sulfur Hexafluoride ,2016,12,9.31
Sulfur Hexafluoride ,2017,1,9.34
Sulfur Hexafluoride ,2017,2,9.37
Sulfur Hexafluoride ,2017,3,9.4
Sulfur Hexafluoride ,2017,4,9.43
Sulfur Hexafluoride ,2017,5,9.46
Sulfur Hexafluoride ,2017,6,9.48
Sulfur Hexafluoride ,2017,7,9.49
Sulfur Hexafluoride ,2017,8,9.5
Sulfur Hexafluoride ,2017,9,9.51
Sulfur Hexafluoride ,2017,10,9.57
Sulfur Hexafluoride ,2017,11,9.62
Sulfur Hexafluoride ,2017,12,9.65
Sulfur Hexafluoride ,2018,1,9.68
Sulfur Hexafluoride ,2018,2,9.71
Sulfur Hexafluoride ,2018,3,9.73
Sulfur Hexafluoride ,2018,4,9.75
Sulfur Hexafluoride ,2018,5,9.76
Sulfur Hexafluoride ,2018,6,9.79
Sulfur Hexafluoride ,2018,7,9.81
Sulfur Hexafluoride ,2018,8,9.83
Sulfur Hexafluoride ,2018,9,9.85
Sulfur Hexafluoride ,2018,10,9.9
Sulfur Hexafluoride ,2018,11,9.95
Sulfur Hexafluoride ,2018,12,9.99
Sulfur Hexafluoride ,2019,1,10.01
Sulfur Hexafluoride ,2019,2,10.02
Sulfur Hexafluoride ,2019,3,10.05
Sulfur Hexafluoride ,2019,4,10.09
Sulfur Hexafluoride ,2019,5,10.11
Sulfur Hexafluoride ,2019,6,10.15
Sulfur Hexafluoride ,2019,7,10.18
Sulfur Hexafluoride ,2019,8,10.2
Sulfur Hexafluoride ,2019,9,10.22
Sulfur Hexafluoride ,2019,10,10.24
Sulfur Hexafluoride ,2019,11,10.27
Sulfur Hexafluoride ,2019,12,10.31
